
******************** RISK RUN START (11/21/2010 11:01:50 AM - ) ********************

11/21/2010 11:01:50 AM - Script call: C:/Quantifi/9.4.1/bin/CreateCDSCurve.py 21-Apr-2010 Official -e
11/21/2010 11:02:04 AM - 	8750 [1] WARN  Quantifi.Curves.SurvivalFitCalibrator (null) - Forced survival curve ABK.USD.SeniorUnsecured.Modified to fit by copying previous quote to tenor 3 Years
11/21/2010 11:05:25 AM - 	Quote  VLOF.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  VLOF.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  VLOF.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  VLOF.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  AVLN.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  AVLN.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  AVLN.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  AVLN.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  AVLN.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  AVLN.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  AVLN.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  AVLN.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  AVLN.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  AVLN.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  AVLN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  AVLN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  NXT.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  NXT.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  NXT.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  NXT.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  NXT.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  NXT.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  NXT.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  NXT.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  NXT.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  NXT.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  NXT.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  NXT.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  RDN.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  RDN.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  RDN.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  RDN.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  RDN.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  RDN.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  RDN.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  RDN.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  RDN.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  RDN.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  RDN.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  RDN.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  RDN.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  BERTEL.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  BERTEL.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  BERTEL.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  BERTEL.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  BERTEL.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  BERTEL.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  BERTEL.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  BERTEL.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  BERTEL.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  BERTEL.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  BERTEL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  BERTEL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  EAD.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  EAD.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  EAD.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  EAD.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  EAD.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  EAD.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  EAD.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  EAD.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  EAD.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  EAD.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  EAD.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  EAD.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  CPGLN.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  CPGLN.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  CPGLN.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  CPGLN.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  CPGLN.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  CPGLN.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  CPGLN.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  CPGLN.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  CPGLN.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  CPGLN.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  CPGLN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  CPGLN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  GE-CapCorp.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  GE-CapCorp.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  GE-CapCorp.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  GE-CapCorp.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  GE-CapCorp.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  GE-CapCorp.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  GE-CapCorp.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  GE-CapCorp.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  GE-CapCorp.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  GE-CapCorp.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  GE-CapCorp.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  GE-CapCorp.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  GE-CapCorp.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  XL.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  XL.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  XL.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  XL.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  XL.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  XL.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  XL.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  XL.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  XL.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  XL.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  XL.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  XL.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  XL.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  TXT-FinCorp.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  TXT-FinCorp.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  TXT-FinCorp.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  TXT-FinCorp.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  TXT-FinCorp.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  TXT-FinCorp.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  TXT-FinCorp.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  TXT-FinCorp.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  TXT-FinCorp.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  TXT-FinCorp.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  TXT-FinCorp.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  TXT-FinCorp.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  TXT-FinCorp.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  VEOLIA.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  VEOLIA.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  VEOLIA.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  VEOLIA.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  VEOLIA.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  VEOLIA.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  VEOLIA.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  VEOLIA.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  VEOLIA.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  VEOLIA.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  VEOLIA.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  VEOLIA.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  NWS-AmInc.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  NWS-AmInc.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  NWS-AmInc.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  NWS-AmInc.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  NWS-AmInc.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  NWS-AmInc.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  NWS-AmInc.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  NWS-AmInc.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  NWS-AmInc.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  NWS-AmInc.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  NWS-AmInc.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  NWS-AmInc.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  NWS-AmInc.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  KFT.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  KFT.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  KFT.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  KFT.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  KFT.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  KFT.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  KFT.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  KFT.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  KFT.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  KFT.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  KFT.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  KFT.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  KFT.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  BA-CapCorp.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  BA-CapCorp.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  BA-CapCorp.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  BA-CapCorp.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  BA-CapCorp.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  BA-CapCorp.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  BA-CapCorp.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  BA-CapCorp.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  BA-CapCorp.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  BA-CapCorp.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  BA-CapCorp.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  BA-CapCorp.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  BA-CapCorp.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  ATTINC-ML.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  ATTINC-ML.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  ATTINC-ML.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  ATTINC-ML.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  ATTINC-ML.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  ATTINC-ML.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  ATTINC-ML.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  ATTINC-ML.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  ATTINC-ML.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  ATTINC-ML.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  ATTINC-ML.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  ATTINC-ML.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  ATTINC-ML.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  NRUC.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  NRUC.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  NRUC.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  NRUC.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  NRUC.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  NRUC.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  NRUC.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  NRUC.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  NRUC.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  NRUC.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  NRUC.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  NRUC.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  NRUC.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  MWV.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  MWV.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  MWV.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  MWV.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  MWV.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  MWV.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  MWV.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  MWV.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  MWV.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  MWV.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  MWV.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  MWV.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  MWV.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  ACAFP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  PLTMPL-IntFin.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  PLTMPL-IntFin.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  PLTMPL-IntFin.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  PLTMPL-IntFin.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  PLTMPL-IntFin.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  PLTMPL-IntFin.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  PLTMPL-IntFin.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  PLTMPL-IntFin.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  PLTMPL-IntFin.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 11:05:25 AM - 	Quote  PLTMPL-IntFin.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
