
******************** RISK RUN START (11/21/2010 1:36:33 PM - ) ********************

11/21/2010 1:36:33 PM - Script call: C:/Quantifi/9.4.1/bin/CreateCDSCurve.py 14-May-2010 Official -e
11/21/2010 1:36:47 PM - Script call: C:/Quantifi/9.4.1/bin/OptexImportIR.py C:/Quantifi/NightlyBatch/20100514/Next-Data\OptexCurves.20100514.CSV -e
11/21/2010 1:36:55 PM - 	Treating quote  GBPLIBOR.1 Days.Mid
11/21/2010 1:40:05 PM - 	Quote  BAD.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  BAD.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  BAD.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  BAD.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  BAD.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  BAD.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  BAD.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  BAD.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  SUEDZU.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  SUEDZU.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  SUEDZU.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  SUEDZU.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  SUEDZU.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  SUEDZU.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  SUEDZU.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  SUEDZU.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  SUEDZU.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  SUEDZU.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  SUEDZU.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  MUNRE.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  MUNRE.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  MUNRE.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  MUNRE.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  MUNRE.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  MUNRE.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  MUNRE.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  MUNRE.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  MUNRE.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  MUNRE.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  MUNRE.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  MUNRE.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  SASY.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  SASY.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  SASY.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  SASY.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  SASY.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  SASY.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  SASY.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  SASY.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  SASY.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  SASY.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  SASY.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  SASY.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  VINCI.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  VINCI.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  VINCI.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  VINCI.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  VINCI.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  VINCI.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  VINCI.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  VINCI.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  VINCI.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  VINCI.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  VINCI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  VINCI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  VLOF.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  VLOF.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  VLOF.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  VLOF.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  VLOF.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  VLOF.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  VLOF.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  VLOF.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  VLOF.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  VLOF.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  VLOF.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  VLOF.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  AVLN.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  AVLN.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  AVLN.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  AVLN.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  AVLN.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  AVLN.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  AVLN.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  AVLN.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  AVLN.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  AVLN.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  AVLN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  AVLN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  NXT.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  NXT.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  NXT.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  NXT.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  NXT.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  NXT.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  NXT.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  NXT.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  NXT.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  NXT.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  NXT.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  NXT.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  RDN.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  RDN.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  RDN.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  RDN.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  RDN.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  RDN.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  RDN.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  RDN.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  RDN.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  RDN.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  RDN.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  RDN.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  RDN.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  BERTEL.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  BERTEL.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  BERTEL.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  BERTEL.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  BERTEL.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  BERTEL.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  BERTEL.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  BERTEL.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  BERTEL.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  BERTEL.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  BERTEL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  BERTEL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  EAD.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  EAD.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  EAD.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  EAD.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  EAD.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  EAD.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  EAD.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  EAD.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  EAD.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  EAD.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  EAD.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  EAD.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  CPGLN.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  CPGLN.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  CPGLN.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  CPGLN.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  CPGLN.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  CPGLN.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  CPGLN.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  CPGLN.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  CPGLN.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  CPGLN.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  CPGLN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  CPGLN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  GE-CapCorp.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  GE-CapCorp.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  GE-CapCorp.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  GE-CapCorp.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  GE-CapCorp.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  GE-CapCorp.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  GE-CapCorp.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  GE-CapCorp.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  GE-CapCorp.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  GE-CapCorp.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  GE-CapCorp.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  GE-CapCorp.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  GE-CapCorp.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  XL.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  XL.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  XL.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  XL.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  XL.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  XL.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  XL.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  XL.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  XL.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  XL.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  XL.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  XL.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  XL.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  TXT-FinCorp.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  TXT-FinCorp.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  TXT-FinCorp.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  TXT-FinCorp.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  TXT-FinCorp.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  TXT-FinCorp.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  TXT-FinCorp.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  TXT-FinCorp.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  TXT-FinCorp.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  TXT-FinCorp.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  TXT-FinCorp.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  TXT-FinCorp.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  TXT-FinCorp.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  VEOLIA.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  VEOLIA.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  VEOLIA.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  VEOLIA.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  VEOLIA.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  VEOLIA.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  VEOLIA.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  VEOLIA.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  VEOLIA.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  VEOLIA.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  VEOLIA.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  VEOLIA.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  NWS-AmInc.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  NWS-AmInc.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  NWS-AmInc.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  NWS-AmInc.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  NWS-AmInc.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  NWS-AmInc.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  NWS-AmInc.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  NWS-AmInc.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  NWS-AmInc.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  NWS-AmInc.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  NWS-AmInc.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  NWS-AmInc.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  NWS-AmInc.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  KFT.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  KFT.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  KFT.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  KFT.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  KFT.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  KFT.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  KFT.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  KFT.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  KFT.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  KFT.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  KFT.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  KFT.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  KFT.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:05 PM - 	Quote  BA-CapCorp.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
