
******************** RISK RUN START (11/20/2010 10:40:30 PM - ) ********************

11/20/2010 10:40:30 PM - Script call: C:/Quantifi/9.4.1/bin/CreateCDSCurve.py 23-Dec-2009 Official -e
11/20/2010 10:40:42 PM - Script call: C:/Quantifi/9.4.1/bin/OptexImportIR.py C:/Quantifi/NightlyBatch/20091223/Next-Data\OptexCurves.20091223.CSV -e
11/20/2010 10:40:49 PM - 	Treating quote  GBPLIBOR.1 Days.Mid
11/20/2010 10:43:35 PM - 	Quote  SCACAP.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  SCACAP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  SCACAP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  TKAGR.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  TKAGR.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  TKAGR.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  TKAGR.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  TKAGR.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  TKAGR.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  TKAGR.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  TKAGR.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  TKAGR.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  TKAGR.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  TKAGR.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  TKAGR.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  CONTI.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  CONTI.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  CONTI.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  CONTI.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  CONTI.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  CONTI.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  CONTI.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  CONTI.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  CONTI.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  CONTI.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  CONTI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  CONTI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  LINDE.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  LINDE.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  LINDE.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  LINDE.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  LINDE.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  LINDE.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  LINDE.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  LINDE.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  LINDE.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  LINDE.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  LINDE.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  LINDE.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  JCP.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  JCP.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  JCP.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  JCP.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  JCP.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  JCP.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  JCP.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  JCP.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  JCP.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  JCP.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  JCP.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  JCP.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  JCP.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  AEGON.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  ALZSE.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  ALL.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  ALL.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  ALL.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  ALL.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  ALL.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  ALL.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  ALL.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  ALL.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  ALL.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  ALL.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  ALL.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  ALL.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  ALL.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  TW.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  TW.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  TW.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  TW.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  TW.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  TW.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  TW.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  TW.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  TW.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  TW.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  TW.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  TW.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  TW.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  AXP.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  AXP.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  AXP.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  AXP.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  AXP.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  AXP.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  AXP.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  AXP.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  AXP.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  AXP.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  AXP.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  AXP.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  AXP.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  AIG.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  AIG.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  AIG.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  AIG.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  AIG.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  AIG.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 10:43:35 PM - 	Quote  AIG.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  AIG.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  AIG.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  AIG.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  AIG.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  AIG.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  AIG.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  ARW.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  ARW.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  ARW.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  ARW.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  ARW.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  ARW.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  ARW.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  ARW.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  ARW.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  ARW.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  ARW.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  ARW.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  ARW.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  ASSGEN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  AZO.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  AZO.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  AZO.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  AZO.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  AZO.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  AZO.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  AZO.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  AZO.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  AZO.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  AZO.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  AZO.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  AZO.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  AZO.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  AXAF.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  AXAF.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  AXAF.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  AXAF.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  AXAF.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  AXAF.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  AXAF.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  AXAF.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  AXAF.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  AXAF.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  AXAF.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  AXAF.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  BBVSM.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  SANTNDR.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  BNP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CDBRYH.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CDBRYH.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CDBRYH.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CDBRYH.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CDBRYH.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CDBRYH.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CDBRYH.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CDBRYH.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CDBRYH.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CDBRYH.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CDBRYH.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CDBRYH.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CAH.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CAH.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CAH.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CAH.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CAH.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CAH.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CAH.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CAH.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CAH.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CAH.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CAH.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CAH.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CAH.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CTX.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CTX.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CTX.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CTX.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CTX.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CTX.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CTX.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CTX.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CTX.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CTX.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CTX.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CTX.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CTX.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CB.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CB.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CB.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CB.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CB.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CB.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CB.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CB.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CB.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CB.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CB.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CB.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CB.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CI.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CI.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CI.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CI.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CI.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CI.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CI.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CI.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CI.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CI.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CI.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CI.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CI.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CMZB.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CMZB.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CMZB.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CMZB.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CMZB.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CMZB.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CMZB.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CMZB.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CMZB.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CMZB.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CMZB.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:43:36 PM - 	Quote  CMZB.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
