
******************** RISK RUN START (11/21/2010 5:11:35 AM - ) ********************

11/21/2010 5:11:35 AM - Script call: C:/Quantifi/9.4.1/bin/CreateCDSCurve.py 26-Feb-2010 Official -e
11/21/2010 5:11:49 AM - 	8750 [1] WARN  Quantifi.Curves.SurvivalFitCalibrator (null) - Forced survival curve ABK.USD.SeniorUnsecured.Modified to fit by copying previous quote to tenor 7 Years
11/21/2010 5:15:05 AM - 	Quote  ELESM.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  ELESM.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  ELESM.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  ELESM.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  ELESM.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  ELESM.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  ELESM.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  ELESM.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  ELESM.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  ELESM.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  GLCORE.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  GLCORE.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  GLCORE.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  GLCORE.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  GLCORE.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  GLCORE.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  GLCORE.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  GLCORE.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  GLCORE.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  GLCORE.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  GLCORE.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  GLCORE.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  IBERDU.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  IBERDU.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  IBERDU.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  IBERDU.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  IBERDU.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  IBERDU.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  IBERDU.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  IBERDU.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  IBERDU.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  IBERDU.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  IBERDU.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  IBERDU.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  PHG.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  PHG.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  PHG.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  PHG.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  PHG.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  PHG.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  PHG.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  PHG.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  PHG.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  PHG.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  PHG.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  PHG.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  LAFCP.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  LAFCP.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  LAFCP.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  LAFCP.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  LAFCP.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  LAFCP.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  LAFCP.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  LAFCP.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  LAFCP.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  LAFCP.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  LAFCP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  LAFCP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  MOET.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  MOET.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  MOET.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  MOET.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  MOET.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  MOET.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  MOET.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  MOET.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  MOET.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  MOET.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  MOET.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  MOET.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  RENAUL.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  RENAUL.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  RENAUL.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  RENAUL.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  RENAUL.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  RENAUL.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  RENAUL.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  RENAUL.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  RENAUL.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  RENAUL.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  RENAUL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  RENAUL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  SIEM.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  SIEM.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  SIEM.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  SIEM.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  SIEM.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  SIEM.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  SIEM.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  SIEM.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  SIEM.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  SIEM.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  SIEM.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  SIEM.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  SOCGEN.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  SOCGEN.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  SOCGEN.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  SOCGEN.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  SOCGEN.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  SOCGEN.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  SOCGEN.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  SOCGEN.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  SOCGEN.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  SOCGEN.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  SOCGEN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  SOCGEN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  TELEFO.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  TELEFO.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  TELEFO.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  TELEFO.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  TELEFO.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  TELEFO.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  TELEFO.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  TELEFO.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  TELEFO.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  TELEFO.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  TELEFO.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  TELEFO.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  TELNOR.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  TELNOR.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  TELNOR.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  TELNOR.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  TELNOR.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  TELNOR.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  TELNOR.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  TELNOR.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  TELNOR.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  TELNOR.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  TELNOR.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  TELNOR.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  UU.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  UU.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  UU.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  UU.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  UU.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  UU.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  UU.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  UU.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  UU.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  UU.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  UU.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  UU.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  VIVNDI.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  VIVNDI.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  VIVNDI.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  VIVNDI.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  VIVNDI.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  VIVNDI.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  VIVNDI.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  VIVNDI.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  VIVNDI.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  VIVNDI.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  VIVNDI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  VIVNDI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  VOD.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  VOD.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  VOD.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  VOD.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  VOD.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  VOD.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  VOD.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  VOD.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  VOD.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  VOD.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  VOD.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  VOD.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  BACR-Bank.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  BACR-Bank.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  BACR-Bank.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  BACR-Bank.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  BACR-Bank.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  BACR-Bank.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  BACR-Bank.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  BACR-Bank.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  BACR-Bank.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  BACR-Bank.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  BACR-Bank.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  BACR-Bank.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  SCACAP.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  SCACAP.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  SCACAP.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  SCACAP.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  SCACAP.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  SCACAP.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  SCACAP.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  SCACAP.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  SCACAP.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  SCACAP.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  SCACAP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  SCACAP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  TKAGR.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  TKAGR.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  TKAGR.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  TKAGR.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  TKAGR.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  TKAGR.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  TKAGR.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  TKAGR.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  TKAGR.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  TKAGR.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  TKAGR.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  TKAGR.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  CONTI.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  CONTI.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  CONTI.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  CONTI.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  CONTI.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  CONTI.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  CONTI.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  CONTI.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  CONTI.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  CONTI.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  CONTI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  CONTI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  LINDE.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  LINDE.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  LINDE.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 5:15:05 AM - 	Quote  LINDE.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
