
******************** RISK RUN START (11/21/2010 12:49:46 AM - ) ********************

11/21/2010 12:49:46 AM - Script call: C:/Quantifi/9.4.1/bin/CreateCDSCurve.py 15-Jan-2010 Official -e
11/21/2010 12:49:57 AM - 	6687 [1] WARN  Quantifi.Curves.SurvivalFitCalibrator (null) - Forced survival curve ABK-AssurCorp.USD.SeniorUnsecured.Modified to fit by copying previous quote to tenor 6 Years
11/21/2010 12:52:48 AM - 	Quote  AZO.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  AZO.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  AZO.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  AZO.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  AZO.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  AZO.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  AXAF.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  AXAF.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  AXAF.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  AXAF.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  AXAF.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  AXAF.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  AXAF.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  AXAF.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  AXAF.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  AXAF.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  AXAF.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  AXAF.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  BBVSM.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  SANTNDR.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  BNP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CDBRYH.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CDBRYH.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CDBRYH.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CDBRYH.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CDBRYH.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CDBRYH.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CDBRYH.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CDBRYH.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CDBRYH.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CDBRYH.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CDBRYH.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CDBRYH.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CAH.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CAH.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CAH.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CAH.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CAH.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CAH.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CAH.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CAH.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CAH.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CAH.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CAH.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CAH.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CAH.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CTX.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CTX.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CTX.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CTX.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CTX.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CTX.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CTX.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CTX.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CTX.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CTX.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CTX.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CTX.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CTX.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CB.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CB.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CB.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CB.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CB.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CB.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CB.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CB.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CB.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CB.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CB.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CB.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CB.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CI.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CI.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CI.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CI.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CI.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CI.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CI.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CI.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CI.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CI.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CI.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CI.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CI.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CMZB.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CMZB.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CMZB.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CMZB.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CMZB.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CMZB.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CMZB.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CMZB.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CMZB.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CMZB.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CMZB.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CMZB.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  STGOBN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CSGAG.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CSGAG.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CSGAG.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CSGAG.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CSGAG.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CSGAG.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CSGAG.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CSGAG.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CSGAG.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CSGAG.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CSGAG.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CSGAG.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CVSCRM.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CVSCRM.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CVSCRM.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CVSCRM.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CVSCRM.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CVSCRM.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CVSCRM.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CVSCRM.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CVSCRM.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CVSCRM.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CVSCRM.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CVSCRM.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  CVSCRM.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  DRI.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  DRI.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  DRI.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  DRI.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  DRI.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  DRI.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  DRI.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  DRI.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  DRI.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  DRI.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  DRI.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  DRI.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  DRI.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  DB.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  DVN.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  DVN.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  DVN.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  DVN.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  DVN.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  DVN.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  DVN.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  DVN.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  DVN.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  DVN.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  DVN.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  DVN.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  DVN.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  DSGI.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  DSGI.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  DSGI.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  DSGI.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  DSGI.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  DSGI.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  DSGI.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  DSGI.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  DSGI.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  DSGI.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  DSGI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:48 AM - 	Quote  DSGI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  ENEL.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  ENEL.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  ENEL.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  ENEL.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  ENEL.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  ENEL.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  ENEL.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  ENEL.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  ENEL.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  ENEL.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  ENEL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  ENEL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  FNMA.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  FNMA.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  FNMA.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  FNMA.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  FNMA.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  FNMA.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  FNMA.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  FNMA.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  FNMA.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  FNMA.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  FNMA.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  FNMA.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  FNMA.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  FHLMC.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  FHLMC.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  FHLMC.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  FHLMC.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  FHLMC.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  FHLMC.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  FHLMC.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  FHLMC.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  FHLMC.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  FHLMC.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  FHLMC.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  FHLMC.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  FHLMC.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  EXPGRL-EXPFIN.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  EXPGRL-EXPFIN.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  EXPGRL-EXPFIN.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  EXPGRL-EXPFIN.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  EXPGRL-EXPFIN.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  EXPGRL-EXPFIN.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  EXPGRL-EXPFIN.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  EXPGRL-EXPFIN.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  EXPGRL-EXPFIN.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  EXPGRL-EXPFIN.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  EXPGRL-EXPFIN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  EXPGRL-EXPFIN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  DANONE.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  HIG.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  HIG.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  HIG.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  HIG.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  HIG.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  HIG.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  HIG.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:52:49 AM - 	Quote  HIG.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
