MARKIT Ticker,Currency,Sen/Sub,Doc Clause,RED Code,IsDefaulted,Defaulted Recovery Rate,Phoenix Reference Entity ID,Name,Country,Moodys,S&P,Moodys Industries,S&P Industries,CreditIndex,Series,Version (hardcoded),Credit Index Mapping,Recovery,Quote Date,TRACS ID,Yr 1,Yr 2,Yr 3,Yr 4,Yr 5,Yr 6,Yr 7,Yr 8,Yr 9,Yr 10
NGP,EUR,Senior,ModifiedModified,GM9ACP,0,,10783,NATIONAL GRID PLC,GB,Baa1,A-,Utilities,Utilities,iTraxx Europe,9,1,,0.4,9/11/2009,507557,69.7,78.3,87.6,93.4,98.9,101.6225555,103.5,106.1089354,108.0996883,109.5
NWL,USD,Senior,ModifiedModified,6B634B,0,,10798,Newell Rubbermaid Inc.,US,Baa2,BBB+,Home and Office Furnishing_ Housewares_ and Durable Consumer Products,Home Furnishings,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,412300,116.2,124.5,133.6,145,161.1,164.6310988,167.9,171.6961351,175.2632914,178.6
NULL,USD,Senior,ModifiedModified,6BADC8,0,,10815,NORFOLK SOUTHERN CORPORATION,US,Baa1,BBB+,Cargo Transport,Rail Industries,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,4559,35.4,35.9,48.6,53.71139488,58.4,60.50934699,61.9,63.73662037,65.06101168,65.9
NULL,USD,Senior,ModifiedModified,6CCE87,0,,10824,Northrop Grumman Corporation,US,Baa1,BBB+,Aerospace and Defence,Aerospace & Defence,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,4590,29.72020841,34.8549866,39.72987793,44.3448824,48.7,51.00965756,52.8,55.08645514,57.01526831,58.6
COP,USD,Senior,ModifiedModified,228A7H,0,,10903,CONOCOPHILLIPS,US,A1,A,Oil and Gas,Oil & Gas,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,1949,24.7,29.9,35,40.2,45,46.48694856,47.4,48.51611158,49.20801118,49.5
RWE,EUR,Senior,ModifiedModified,7BDGCJ,0,,10981,RWE Aktiengesellschaft,DE,A1,A,Utilities,Utilities,iTraxx Europe,9,1,,0.4,9/11/2009,374216,25.1,30.3,35.6,40.4,44.8,47.21758636,49.2,50.9071823,52.2344761,53.2
NULL,USD,Senior,ModifiedModified,7-Feb-65,0,,10986,Safeway Inc.,US,Baa2,BBB,Grocery,Food / Drug retailers,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,5483,42.88988833,50.3,57.476458,64.31071625,70.8,73.0574256,74.4,77.41904008,79.91179542,81.9
NULL,USD,Senior,ModifiedModified,0A226X,0,,10995,AT&T Inc.,US,A2,A,Telecommunications,Telecommunications - Wireline and Wireless,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,56105,50.76033002,60.1582779,68.02674847,76.93619431,85.98054296,92.25487222,98.25151155,101.3749287,103.9707442,106.0587498
SRE,USD,Senior,ModifiedModified,897ED6,0,,11007,Sempra Energy,US,Baa1,BBB+,Oil and Gas,Oil & Gas,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,362410,75.3,79.1,86.1,90.6,99.8,102.1968948,103.7,105.6059037,106.8275847,107.4
NULL,USD,Senior,ModifiedModified,8A677C,0,,11015,The Sherwin-Williams Company,US,A3,A-,Chemicals_ Plastics and Rubber,Chemicals & Plastics,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,5672,18.9,23.32100476,27.9,32.46154613,37.1,40.21977537,43.14156711,45.86537523,48.39119972,50.71904058
NULL,USD,Senior,ModifiedModified,8C8BB5,0,,11041,Southwest Airlines Co.,US,Baa1,A-     *-,Personal Transportation,Air Transport,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,395551,125.9563639,130.3,145.1,157.1075808,169.3,173.9324407,178.3307727,182.4928842,186.4166639,190.1
S,USD,Senior,ModifiedModified,8D728N,0,,11043,Sprint Nextel Corporation,US,Baa3   *-,BB,Telecommunications,Telecommunications - Wireline and Wireless,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,5847,350.5,436.2,464.2,488.8,506,511.2079159,516.2,518.6419566,520.9087892,523
NULL,USD,Senior,ModifiedModified,8DAE9A,0,,11052,Starwood Hotels & Resorts Worldwide_ Inc.,US,Baa3,BBB-,Hotels Motels Inns and Gaming,Lodging & Casinos,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,54871,191.1615727,199.1263088,206.7,224.2742332,241.1,246.8305764,252.2,257.5392762,262.5059327,267.1
STM,EUR,Senior,ModifiedModified,8E7113,0,,11055,STMicroelectronics N.V.,FR,Baa1,A-,Electronics,Electronics / Electrical,iTraxx Europe,9,1,,0.4,9/11/2009,152760,28.4,37,44.2,51.4,57.5,61.23346267,64.5,67.32770925,69.7223368,71.7
NULL,EUR,Senior,ModifiedModified,FJ69DE,0,,11058,GDF SUEZ,FR,Aa3,A-     *+,Utilities,Utilities,iTraxx Europe,9,1,,0.4,9/11/2009,733764,36.6,42.6,48.6,52.75529372,56.3,58.71845943,60.5,62.35249503,63.71066976,64.6
TGT,USD,Senior,ModifiedModified,8FD73G,0,,11070,Target Corporation,US,A2,A+,Retail Stores,Retailers (except food & drugs),DJ CDX.NA.IG,9,1,,0.4,9/11/2009,205093,34.5,42.9,51.3,62.8,74.5,77.02077,78.6,81.75227666,84.34446248,86.4
TELNOR,EUR,Senior,ModifiedModified,8FGD80,0,,11086,TELENOR ASA,NO,A2,BBB+,Telecommunications,Telecommunications - Wireline and Wireless,iTraxx Europe,9,1,,0.4,9/11/2009,6162,40.5,46.9,57.7,65.9,73,78.53838758,83.6,88.28026459,92.51101681,96.3
TOL,USD,Senior,ModifiedModified,8GHDBF,0,,11113,Toll Brothers_ Inc.,US,WR,BBB-,Buildings and Real Estate,Building & Development,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,412048,109.6,130.6,143,160,169.9,178.8214241,187.7,191.8273895,195.6944392,199.3
RIG,USD,Senior,ModifiedModified,8HCBB3,0,,11122,Transocean Inc.,US,Baa2,BBB+,Oil and Gas,Oil & Gas,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,428035,46.3,51.9,57,62.2,66.8,69.02469499,70.4,73.83042363,76.82604491,79.4
UNP,USD,Senior,ModifiedModified,997F99,0,,11144,Union Pacific Corporation,US,Baa2,BBB,Cargo Transport,Rail Industries,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,6470,45.9,49.9,51.6,57.6,63,65.51989692,67.3,69.28208731,70.70563486,71.6
NULL,USD,Senior,ModifiedModified,9A4C93,0,,11153,Universal Health Services_ Inc.,US,Baa3,BBB-,Healthcare_ Education and Childcare,Health Care,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,6509,47.27719463,55.44530384,63.2,70.28215549,76.9,80.23284154,82.7,85.08019115,86.76792676,87.8
IACI-IntAcq,USD,Senior,ModifiedModified,4A724Y,0,,11162,Interval Acquisition Corp.,US,Baa3   *-,BB     *-,Broadcasting and Entertainment,Telecommunications - Wireline and Wireless,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,437061,84.67979645,87.6,95.5,113.1,128.5,132.3806494,136.1,138.2848204,140.2506239,142
VATFAL,EUR,Senior,ModifiedModified,W5GGHN,0,,11173,Vattenfall Aktiebolag,SE,A2,A-,Utilities,Utilities,iTraxx Europe,9,1,,0.4,9/11/2009,44470,33,38.5,43.7,48.4,52.8,55.049979,56.7,59.02620384,60.95412569,62.5
NULL,USD,Senior,ModifiedModified,136CDC,0,,11181,CBS Corporation,US,Baa3,BBB,Broadcasting and Entertainment,Publishing,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,6592,76.69335962,103.7241586,131.9292567,148.9660238,166.4981908,173.2656772,179.9023655,185.9969032,191.9219797,197.667434
VW,EUR,Senior,ModifiedModified,9BAEC8,0,,11190,VOLKSWAGEN AKTIENGESELLSCHAFT,DE,A3,A-,Automobile,Automotive,iTraxx Europe,9,1,,0.4,9/11/2009,6621,43.8,59.1,74.9,84.5,93.9,97.72846801,100.9,105.0211346,108.6841064,111.9
WMT,USD,Senior,ModifiedModified,9C4256,0,,11194,Wal-Mart Stores_ Inc.,US,Aa2,AA,Retail Stores,Food / Drug retailers,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,6643,32.6,45.7,50,52.4,57,59.89032445,62.2,64.91383742,67.20860026,69.1
WHR,USD,Senior,ModifiedModified,9F9652,0,,11212,Whirlpool Corporation,US,Baa2,BBB,Home and Office Furnishing_ Housewares_ and Durable Consumer Products,Electronics / Electrical,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,6736,102.2,118.9,125.9,147.4,162.4,167.3019805,172,175.1291077,177.9952032,180.6
WFC,USD,Senior,ModifiedModified,9DDGBA,0,,11235,Wells Fargo & Company,US,Aa1,AA+,Banking,Financial Intermediaries,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,6685,89.5,91.6,99.7,109.8,114.1,115.8163834,117.2,122.9998738,128.3801359,133.3407864
HENAGK,EUR,Senior,ModifiedModified,467A5U,0,,11261,Henkel AG & Co. KGaA,DE,A2,A,Chemicals_ Plastics and Rubber,Cosmetics / Toiletries,iTraxx Europe,9,1,,0.4,9/11/2009,374200,36.2,41.1,49,55.4,62.3,65.65321596,68.4,71.14688423,73.40676666,75.2
ALZSE,EUR,Senior,ModifiedModified,DD359M,0,,11351,Allianz SE,DE,Aa3,N.A.,Insurance,Insurance,iTraxx Europe,9,1,,0.4,9/11/2009,612858,29.2,41.6,50.4,55.6,60.9,63.44932707,65.3,67.95500225,70.14866626,71.9
ALL,USD,Senior,ModifiedModified,0C2002,0,,11356,The Allstate Corporation,US,A1     *-,N.A.,Insurance,Insurance,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,339,62.04131881,69.4,69.6,69.7,73.2,74.92945444,76,78.31217211,80.20671873,81.7
AXP,USD,Senior,ModifiedModified,027D97,0,,11365,American Express Company,US,A1     *-,A+,Banking,Financial Intermediaries,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,43805,101.9,115.2,117.6,127.3,131.7,131.1347713,130.2,129.9271553,129.3563262,128.5
NULL,USD,Senior,ModifiedModified,0E69A8,0,,11398,Arrow Electronics_ Inc.,US,Baa3,BBB-,Electronics,Electronics / Electrical,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,167059,40.7,49.81928055,59.5699323,69.88561791,80.7,87.95068391,95.1,102.792428,110.4017861,117.9
BBVSM,EUR,Senior,ModifiedModified,EF2985,0,,11450,BANCO BILBAO VIZCAYA ARGENTARIA SOCIEDAD ANONIMA,ES,Aa1,AA,Banking,Financial Intermediaries,iTraxx Europe,9,1,,0.4,9/11/2009,617,52.3,60,72,83.3,93.3,96.18038378,98.3,100.3494631,101.7725695,102.6
SANTNDR,EUR,Senior,ModifiedModified,EFAGG9,0,,11457,BANCO SANTANDER_ S.A.,ES,Aa1,AA,Banking,Financial Intermediaries,iTraxx Europe,9,1,,0.4,9/11/2009,735,48.1,57,65.1,78.5,90.5,93.17587298,95.1,97.79951403,99.95870352,101.6
NULL,EUR,Senior,ModifiedModified,GH8B7I,0,,11527,CADBURY HOLDINGS LIMITED,GB,Baa2,BBB,Beverage_ Food and Tobacco,Beverage & Tobacco,iTraxx Europe,9,1,,0.4,9/11/2009,1378,32.8,40.2,48.7,54.40460363,59.8,63.50566906,66.7,69.18841044,71.18097378,72.7
NULL,USD,Senior,ModifiedModified,1F55D7,0,,11551,Cardinal Health_ Inc.,US,Baa2,BBB+,Healthcare_ Education and Childcare,Food / Drug retailers,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,412686,36.18908335,42.44149293,48.3774489,53.99695126,59.3,64.28659513,68.95673665,73.31042455,77.34765885,81.06843952
NULL,USD,Senior,ModifiedModified,1G7543,0,,11568,Centex Corporation,US,Ba2,BB,Buildings and Real Estate,Building & Development,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,395318,50.41974612,56.4,67.02245988,78.21221217,89.9,92.76148847,94.9,99.80671594,104.3769007,108.6105543
CB,USD,Senior,ModifiedModified,1I8355,0,,11588,The Chubb Corporation,US,A2,N.A.,Insurance,Insurance,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,56167,26.2,28.7,33.9,37.8,42.7,45.38008509,47.7,49.24117719,50.40149654,51.2
CI,USD,Senior,ModifiedModified,137A59,0,,11593,CIGNA Corporation,US,Baa2,N.A.,Insurance,Insurance,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,1764,149.3,158.1,168.1,178.8,189,192.9090537,196.5,199.7772117,202.7428056,205.4
CMZB,EUR,Senior,ModifiedModified,2C27EG,0,,11624,COMMERZBANK Aktiengesellschaft,DE,Aa3,A,Banking,Financial Intermediaries,iTraxx Europe,9,1,,0.4,9/11/2009,1903,26,39.7,42.8,57.7,65.8,68.34280835,70.1,72.38191571,74.1059944,75.3
STGOBN,EUR,Senior,ModifiedModified,FG872C,0,,11625,COMPAGNIE DE SAINT-GOBAIN,FR,Baa1,BBB+,Containers_ Packaging and Glass,Building & Development,iTraxx Europe,9,1,,0.4,9/11/2009,436505,54.9,74.4,98.5,113.6,129.6,134.5394402,139.1,143.0490674,146.616836,149.8
CSGAG,EUR,Senior,ModifiedModified,HK9FHL,0,,11650,Credit Suisse Group Ltd,CH,Aa2,A+,Banking,Financial Intermediaries,iTraxx Europe,9,1,,0.4,9/11/2009,2049,41,46.8,50.6,61.7,71.7,74.33769972,76.1,78.68421499,80.67463004,82.1
DRI,USD,Senior,ModifiedModified,25A8AD,0,,11674,Darden Restaurants_ Inc.,US,Baa3,BBB,Personal_ Food and Miscellaneous Services,Food Service,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,435342,98.9,108.7,120.5,138.8,152.7,156.8071743,160.7,164.0948855,167.2616841,170.2
DB,EUR,Senior,ModifiedModified,2H6677,0,,11686,DEUTSCHE BANK AKTIENGESELLSCHAFT,DE,Aa1,AA-,Banking,Financial Intermediaries,iTraxx Europe,9,1,,0.4,9/11/2009,2224,22.2,37.5,50.6,64.5,74.8,77.60290709,79.5,82.17915456,84.23571947,85.7,
DVN,USD,Senior,ModifiedModified,2H68GV,0,,11690,Devon Energy Corporation,US,Baa1,BBB+,Oil and Gas,Oil & Gas,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,132305,30,39.8,48.5,55.4,61.1,63.3712813,64.9,66.49590542,67.51844005,68,
ENEL,EUR,Senior,ModifiedModified,2BB8B1,0,,11728,ENEL S.P.A.,IT,A2,A-,Utilities,Utilities,iTraxx Europe,9,1,,0.4,9/11/2009,395355,64.1,77.2,87.7,93.6,99.5,102.7455023,105.2,107.2702353,108.6588755,109.4,
FNMA,USD,Senior,ModifiedModified,3E48EV,0,,11754,Federal National Mortgage Association,US,Aaa,N.A.,Finance,Sovereign,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,2577,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
FHLMC,USD,Senior,ModifiedModified,343A80,0,,11791,Federal Home Loan Mortgage Corporation,US,Aaa,N.A.,Finance,Sovereign,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,2575,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
EXPGRL-EXPFIN,EUR,Senior,ModifiedModified,GJ57CT,0,,11839,Experian Finance PLC,GB,Baa1,BBB+,Retail Stores,Retailers (except food & drugs),iTraxx Europe,9,1,,0.4,9/11/2009,1136551,20.1,28.6,34.5,39.2,44.6,47.99483787,51.1,53.54998937,55.67997176,57.5,
DANONE,EUR,Senior,ModifiedModified,2F999Z,0,,11842,DANONE,FR,A3,A-,Beverage_ Food and Tobacco,Food Products,iTraxx Europe,9,1,,0.4,9/11/2009,44316,36,47.1,54.5,61,67.4,70.79494749,73.5,76.02757243,77.98511823,79.4,
HIG,USD,Senior,ModifiedModified,457B66,0,,11852,The Hartford Financial Services Group_ Inc.,US,A2,N.A.,Insurance,Insurance,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,395386,199.6,217.1,231.7,244.5,258,261.796317,265.3,267.9232061,270.2590327,272.3,
NULL,USD,Senior,ModifiedModified,47A77D,0,,11875,The Home Depot_ Inc.,US,Baa1,BBB+,Retail Stores,Retailers (except food & drugs),DJ CDX.NA.IG,9,1,,0.4,9/11/2009,3201,40.27790052,47.23673749,53.8433664,60.09778723,66,68.82412718,70.9,74.30537619,77.26741974,79.8,
JNY,USD,Senior,ModifiedModified,4C807B,0,,11955,Jones Apparel Group_ Inc.,US,Ba1,BB,Home and Office Furnishing_ Housewares_ and Durable Consumer Products,Clothing / Textiles,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,60958,94.4,113.2,138.4,154,172.8,176.9817582,180.9,188.8096354,196.6155565,204.3,
LTR,USD,Senior,ModifiedModified,5J4466,0,,12036,Loews Corporation,US,A3,A,Insurance,Conglomerates,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,412388,34.4,39.2,44.9,50.1,55.4,57.6712539,59.3,61.41155553,63.07117557,64.3,
NULL,USD,Senior,ModifiedModified,5C8A93,0,,12056,Marriott International_ Inc.,US,Baa2,BBB,Hotels Motels Inns and Gaming,Lodging & Casinos,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,3956,86.52468226,94.7,103.4,113.8347601,123.8,130.2659289,136.3246857,141.9762705,147.2206831,152.0579237,
MMC,USD,Senior,ModifiedModified,5C88BC,0,,12057,MARSH & McLENNAN COMPANIES_ INC.,US,Baa2,N.A.,Insurance,Insurance,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,137067,31,39.1,45.3,50.3,56.2,59.54991549,62.4,63.00583573,62.95811127,62.3,
NULL,USD,Senior,ModifiedModified,5EA6BX,0,,12088,MetLife_ Inc.,US,A2,N.A.,Insurance,Insurance,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,411921,195.4,213.8,232.7,248.0826102,262.8,266.1888377,269.3,271.8523361,274.1215063,276.1,
DGX,USD,Senior,ModifiedModified,7BCB7P,0,,12328,Quest Diagnostics Incorporated,US,Baa3,BBB+,Healthcare_ Education and Childcare,Business Equipment & Services,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,,,36.2,40.3,50.7,56.3,60.4,62.75878088,64.4,66.14152658,67.33149274,68
TMSNRP-TRGL,EUR,Senior,ModifiedModified,GOGAAO,0,,12355,THOMSON REUTERS GROUP LIMITED,GB,Baa1,A-,Printing and Publishing,Business Equipment & Services,iTraxx Europe,9,1,,0.4,9/11/2009,381821,15.3,21.4,25.6,28.7,31.1,33.3588703,35.4,37.32825422,39.06026331,40.6,
AYLL,EUR,Senior,ModifiedModified,GNEDEU,0,,12381,SAFEWAY LIMITED,GB,Baa1,WR,Grocery,Food / Drug retailers,iTraxx Europe,9,1,,0.4,9/11/2009,179797,39,44.5,47.9,52.8,59.5,62.7370771,65.4,67.81487401,69.74080755,71.2
SWREL,EUR,Senior,ModifiedModified,HOB65N,0,,12537,Swiss Reinsurance Company Ltd,CH,Aa2,AA-,Insurance,Insurance,iTraxx Europe,9,1,,0.4,9/11/2009,428055,49.7,63.9,73.7,89.9,101.7,104.4853538,106.4,108.8773829,110.70052,111.9
TATELN,EUR,Senior,ModifiedModified,8FDBC7,0,,12551,TATE & LYLE PUBLIC LIMITED COMPANY,GB,Baa2,BBB,Beverage_ Food and Tobacco,Food / Drug retailers,iTraxx Europe,9,1,,0.4,9/11/2009,6128,68,75.2,89,100.4,108.9,113.3744886,117.2,120.2287175,122.6245559,124.4
ULVR,EUR,Senior,ModifiedModified,994BFC,0,,12630,Unilever N.V.,NL,A1,A+,Personal and NonDurable Consumer Products (Manufacturing only),Food Products,iTraxx Europe,9,1,,0.4,9/11/2009,6440,16.7,19.2,23.6,28.5,33.9,36.74114632,39.4,41.54988269,43.48175832,45.2
NULL,USD,Senior,ModifiedModified,5A78LP,0,,12902,MBIA Insurance Corporation,US,A2,N.A.,Insurance,Insurance,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,3976,3500,3300,3100,2900,2700,2500,2300,2100,1900,1700
NULL,USD,Senior,ModifiedModified,49EGB9,0,,12945,International Lease Finance Corporation,US,A1,A+,Finance,Equipment Leasing,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,3420,1311.144006,1320.5,1241.991983,1161.929768,1080.4,1042.409507,1003.6,979.7790922,955.3698491,930.4
VLVY,EUR,Senior,ModifiedModified,9BAGDB,0,,12977,Aktiebolaget Volvo,SE,A3,N.A.,Automobile,Automotive,iTraxx Europe,9,1,,0.4,9/11/2009,434498,95.7,134.2,161.9,188.2,209.3,214.604213,219.6,223.3119366,226.6774742,229.7
COF-BNKNA,USD,Senior,ModifiedModified,1F445B,0,,13041,Capital One Bank (USA)_ National Association,US,A2,A-,Banking,Financial Intermediaries,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,1512,57.7,62.3,65.3,70.3,76.1,77.65662107,78.5,79.72806711,80.41852247,80.6
LIZ,USD,Senior,ModifiedModified,58CC52,0,,13655,Liz Claiborne_ Inc.,US,Baa3,BB+,Home and Office Furnishing_ Housewares_ and Durable Consumer Products,Clothing / Textiles,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,395441,639.3,666.6,710.7,743.5,759.1,734.4270407,709.2,697.7944286,686.0229736,673.9
NULL,USD,Senior,ModifiedModified,6E9AAA,0,,13806,Omnicom Group Inc.,US,Baa1,A-,Broadcasting and Entertainment,Business Equipment & Services,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,164744,41.5,49,58.66406707,68.61578698,78.8,84.29261953,89.2,93.12346704,96.44942624,99.2
NULL,USD,Senior,ModifiedModified,7B9DED,0,,13843,PulteGroup_ Inc.,US,Ba2,N.A.,Buildings and Real Estate,Building & Development,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,395508,133.6,144.8,158.4,172.7167834,187.3,192.0870947,196.6,201.0678698,205.2684754,209.2
TNT,EUR,Senior,ModifiedModified,NVECD9,0,,14101,TNT N.V.,NL,A3,BBB+,Cargo Transport,Surface Transport,iTraxx Europe,9,1,,0.4,9/11/2009,966378,30,41.2,49.3,55.7,62.7,65.87003416,68.4,71.65932254,74.48808364,76.9
USPA,EUR,Senior,ModifiedModified,T2F69Z,0,,14128,UniCredit S.p.A.,IT,Aa2,A+,Banking,Financial Intermediaries,iTraxx Europe,9,1,,0.4,9/11/2009,2070,51,56,64.6,79.1,89.4,92.16423477,94.2,96.8009151,98.85992904,100.4
NULL,EUR,Senior,ModifiedModified,687DNG,0,,21349,Muenchener Rueckversicherungs-Gesellschaft Aktiengesellschaft in Muenchen,DE,Aa3,N.A.,Insurance,Insurance,iTraxx Europe,9,1,,0.4,9/11/2009,259585,26.3,29.6,32.3,36.2374273,40,41.95878618,43.5,46.29453838,48.89474601,51.3
NXT,EUR,Senior,ModifiedModified,GMB517,0,,22322,Next Plc,GB,Baa2,BBB,Retail Stores,N.A.,iTraxx Europe,9,1,,0.4,9/11/2009,4484,46.1,59.2,72.8,86.4,96.6,100.5379481,103.8,107.2994802,110.2598503,112.7
RDN,USD,Senior,ModifiedModified,7C5259,0,,27281,Radian Group Inc.,US,Ba1,N.A.,Insurance,Insurance,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,252862,1772.9,2084.5,2083.2,2045.6,1932.3,1843.641969,1753.3,1702.724458,1651.038766,1598.3
NULL,USD,Senior,ModifiedModified,39FF84,0,,28122,General Electric Capital Corporation,US,Aaa,AAA,Banking,Conglomerates,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,2834,164.9,191,206.6,208.4755401,209.8,207.7697416,205.1,203.9874447,202.3799236,200.3,
XLGROP,USD,Senior,ModifiedModified,9HBA9R,0,,28128,XL Group Ltd.,US,Baa1,N.A.,Insurance,Insurance,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,347686,95.1,113.4,123.1,131.6,142.3,145.9537789,149.4,152.7710949,155.9381877,158.9,
NULL,USD,Senior,ModifiedModified,8GB4AI,0,,28131,TEXTRON FINANCIAL CORPORATION,US,A3,A-,Aerospace and Defence,Financial Intermediaries,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,6199,136.932567,178.8714766,197.9811454,216.8992855,235.9919563,236.8221926,237.528105,241.2526354,244.891481,248.44151,
VEOLIA,EUR,Senior,ModifiedModified,9BAD68,0,,28340,VEOLIA ENVIRONNEMENT,FR,A3,BBB+,Utilities,Utilities,iTraxx Europe,9,1,,0.4,9/11/2009,733771,59.6,71.3,81.4,88,94.1,96.74864229,98.6,100.9273804,102.6513716,103.8,
NULL,USD,Senior,ModifiedModified,6B76CA,0,,28353,News America Incorporated,US,Baa1,BBB+,Broadcasting and Entertainment,Publishing,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,169481,44.99728406,52.77149175,60.15222296,67.13947769,73.73325594,79.93355771,85.740383,91.15373181,96.17360415,100.8,
BA-CapCorp,USD,Senior,ModifiedModified,09G715,0,,28589,Boeing Capital Corporation,US,A2,A+,Aerospace and Defence,Equipment Leasing,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,182906,72.9,80.9,89.2,97.6,105.9,108.1329053,109.6,112.1654086,114.0942682,115.4,
NRUC,USD,Senior,ModifiedModified,69AB75,0,,28603,National Rural Utilities Cooperative Finance Corporation,US,A2,A,Utilities,Utilities,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,4366,113.6,133.4,142.6,153.8,162.3,164.4634115,166.3,167.647523,168.6779348,169.4,
MWV,USD,Senior,ModifiedModified,5DB667,0,,28645,MeadWestvaco Corporation,US,Ba1,BBB,Printing and Publishing,Forest Products,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,412364,43.5,60.2,74,87.1,97.2,104.5896192,111.7,118.7503101,125.5212758,132,
MKS-M+SPlc,EUR,Senior,ModifiedModified,GLDABF,0,,29396,MARKS AND SPENCER p.l.c.,GB,Baa2   *-,BBB,Retail Stores,Retailers (except food & drugs),iTraxx Europe,9,1,,0.4,9/11/2009,507555,71.5,85.8,103.4,121.5,136.4,140.8286518,145.1,149.234224,153.2025192,157,
TKA,EUR,Senior,ModifiedModified,8FGD7T,0,,29596,Telekom Austria Aktiengesellschaft,AT,A3,BBB+,Telecommunications,Telecommunications - Wireless,iTraxx Europe,9,1,,0.4,9/11/2009,130881,24.3,34.7,44.8,51.8,59.6,64.28292057,68.6,72.64509011,76.34385523,79.7,
DPW,EUR,Senior,ModifiedModified,DEAB47,0,,30289,Deutsche Post AG,DE,WR,BBB+,Cargo Transport,Air Transport,iTraxx Europe,9,1,,0.4,9/11/2009,2338,24.5,30.4,35.6,41.3,45.6,48.30381478,50.6,53.04489338,55.17499005,57,
EMBRQ,USD,Senior,ModifiedModified,2B97FM,0,,30991,Embarq Corporation,US,Baa3,BBB-,Telecommunications,Telecommunications - Wireline  ,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,1022833,23.5,35,46.9,57,65.9,71.75320047,77.3,79.8361585,81.75937239,83.1,
RNTKIL,EUR,Senior,ModifiedModified,GNC59O,0,,31495,Rentokil Initial Plc,GB,N.A.,BBB-,Diversified/Conglomerate Services,Conglomerates,iTraxx Europe,9,1,,0.4,9/11/2009,507559,59.6,78.5,94.5,108.4,118.5,121.0952939,122.6,125.902591,128.4923531,130.4,
HBOS-ScotBkPLC,EUR,Senior,ModifiedModified,GPF79N,0,,31824,Bank of Scotland plc,,,,Banking,Financial Intermediaries,iTraxx Europe,9,1,,0.4,9/11/2009,,,61.5,76.7,90.2,105.9,119.4,122.0475331,123.6,126.1136251,127.8338858,128.8
JTI,EUR,Senior,ModifiedModified,GL731F,0,,31905,JTI UK Fin PLC,GB,Aa3,A+,N.A.,N.A.,iTraxx Europe,9,1,,0.4,9/11/2009,,,20.1,24,26.1,28.6,32.4,34.5296666,36.4,37.40399987,38.09841343,38.5
